"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","SOCEXP","PUB","PC_GDP","A","2009",24.11,
"PRT","SOCEXP","PUB","PC_GDP","A","2010",24.336,
"PRT","SOCEXP","PUB","PC_GDP","A","2011",24.229,
"PRT","SOCEXP","PUB","PC_GDP","A","2012",24.332,
"PRT","SOCEXP","PUB","PC_GDP","A","2013",25.413,
"PRT","SOCEXP","PUB","PC_GDP","A","2014",24.977,
"PRT","SOCEXP","PUB","PC_GDP","A","2015",23.922,
"PRT","SOCEXP","PUB","PC_GDP","A","2016",23.459,
"PRT","SOCEXP","PUB","PC_GDP","A","2017",22.728,
"PRT","SOCEXP","PUB","PC_GDP","A","2018",22.457,
"PRT","SOCEXP","PUB","PC_GDP","A","2019",22.341,
"PRT","SOCEXP","PUB","PC_GDP","A","2020",25.113,
"PRT","SOCEXP","PUB","PC_GDP","A","2021",24.798,
"PRT","SOCEXP","PUB","PC_GDP","A","2022",24.639,
"PRT","SOCEXP","PUBNET","PC_GDP","A","2003",19.462,
"PRT","SOCEXP","PUBNET","PC_GDP","A","2005",20.353,
"PRT","SOCEXP","PUBNET","PC_GDP","A","2007",19.264,
"PRT","SOCEXP","PUBNET","PC_GDP","A","2009",22.219,
"PRT","SOCEXP","PUBNET","PC_GDP","A","2011",21.785,
"PRT","SOCEXP","PUBNET","PC_GDP","A","2013",22.007,
"PRT","SOCEXP","PUBNET","PC_GDP","A","2015",20.929,
"PRT","SOCEXP","PUBNET","PC_GDP","A","2017",19.989,
"PRT","SOCEXP","PUBNET","PC_GDP","A","2019",19.678,
"PRT","SOCEXP","TOTNET","PC_GDP","A","2003",21.081,
"PRT","SOCEXP","TOTNET","PC_GDP","A","2005",22.111,
"PRT","SOCEXP","TOTNET","PC_GDP","A","2007",21.489,
"PRT","SOCEXP","TOTNET","PC_GDP","A","2009",24.518,
"PRT","SOCEXP","TOTNET","PC_GDP","A","2011",23.865,
"PRT","SOCEXP","TOTNET","PC_GDP","A","2013",24.059,
"PRT","SOCEXP","TOTNET","PC_GDP","A","2015",23.226,
"PRT","SOCEXP","TOTNET","PC_GDP","A","2017",22.235,
"PRT","SOCEXP","TOTNET","PC_GDP","A","2019",21.693,
"PRT","SOCEXP","PUB","USD_CAP","A","1980",1570.438,
"PRT","SOCEXP","PUB","USD_CAP","A","1981",1689.132,
"PRT","SOCEXP","PUB","USD_CAP","A","1982",1622.94,
"PRT","SOCEXP","PUB","USD_CAP","A","1983",1632.256,
"PRT","SOCEXP","PUB","USD_CAP","A","1984",1585.624,
"PRT","SOCEXP","PUB","USD_CAP","A","1985",1654.469,
"PRT","SOCEXP","PUB","USD_CAP","A","1986",1827.011,
"PRT","SOCEXP","PUB","USD_CAP","A","1987",1997.511,
"PRT","SOCEXP","PUB","USD_CAP","A","1988",2184.338,
"PRT","SOCEXP","PUB","USD_CAP","A","1989",2255.582,
"PRT","SOCEXP","PUB","USD_CAP","A","1990",2741.717,
"PRT","SOCEXP","PUB","USD_CAP","A","1991",3075.808,
"PRT","SOCEXP","PUB","USD_CAP","A","1992",3265.868,
"PRT","SOCEXP","PUB","USD_CAP","A","1993",3511.925,
"PRT","SOCEXP","PUB","USD_CAP","A","1994",3564.934,
"PRT","SOCEXP","PUB","USD_CAP","A","1995",3896.978,
"PRT","SOCEXP","PUB","USD_CAP","A","1996",4163.509,
"PRT","SOCEXP","PUB","USD_CAP","A","1997",4287.234,
"PRT","SOCEXP","PUB","USD_CAP","A","1998",4577.447,
"PRT","SOCEXP","PUB","USD_CAP","A","1999",4843.979,
"PRT","SOCEXP","PUB","USD_CAP","A","2000",5379.435,
"PRT","SOCEXP","PUB","USD_CAP","A","2001",5587.851,
"PRT","SOCEXP","PUB","USD_CAP","A","2002",5995.798,
"PRT","SOCEXP","PUB","USD_CAP","A","2003",6223.147,
"PRT","SOCEXP","PUB","USD_CAP","A","2004",6418.522,
"PRT","SOCEXP","PUB","USD_CAP","A","2005",6642.2,
"PRT","SOCEXP","PUB","USD_CAP","A","2006",6503.12,
"PRT","SOCEXP","PUB","USD_CAP","A","2007",6549.877,
"PRT","SOCEXP","PUB","USD_CAP","A","2008",6703.178,
"PRT","SOCEXP","PUB","USD_CAP","A","2009",7186.028,
"PRT","SOCEXP","PUB","USD_CAP","A","2010",7375.941,
"PRT","SOCEXP","PUB","USD_CAP","A","2011",7229.407,
"PRT","SOCEXP","PUB","USD_CAP","A","2012",6993.915,
"PRT","SOCEXP","PUB","USD_CAP","A","2013",7277.073,
"PRT","SOCEXP","PUB","USD_CAP","A","2014",7247.965,
"PRT","SOCEXP","PUB","USD_CAP","A","2015",7095.414,
"PRT","SOCEXP","PUB","USD_CAP","A","2016",7121.141,
"PRT","SOCEXP","PUB","USD_CAP","A","2017",7158.439,
"PRT","SOCEXP","PUB","USD_CAP","A","2018",7286.526,
"PRT","SOCEXP","PUB","USD_CAP","A","2019",7441.514,
"SVK","SOCEXP","PRIV","PC_GDP","A","1995",0.642,
"SVK","SOCEXP","PRIV","PC_GDP","A","1996",0.607,
"SVK","SOCEXP","PRIV","PC_GDP","A","1997",0.708,
"SVK","SOCEXP","PRIV","PC_GDP","A","1998",0.975,
"SVK","SOCEXP","PRIV","PC_GDP","A","1999",1.039,
"SVK","SOCEXP","PRIV","PC_GDP","A","2000",0.828,
"SVK","SOCEXP","PRIV","PC_GDP","A","2001",0.838,
"SVK","SOCEXP","PRIV","PC_GDP","A","2002",0.927,
"SVK","SOCEXP","PRIV","PC_GDP","A","2003",1.213,
"SVK","SOCEXP","PRIV","PC_GDP","A","2004",1.376,
"SVK","SOCEXP","PRIV","PC_GDP","A","2005",1.087,
"SVK","SOCEXP","PRIV","PC_GDP","A","2006",1.155,
"SVK","SOCEXP","PRIV","PC_GDP","A","2007",1.206,
"SVK","SOCEXP","PRIV","PC_GDP","A","2008",1.312,
"SVK","SOCEXP","PRIV","PC_GDP","A","2009",1.329,
"SVK","SOCEXP","PRIV","PC_GDP","A","2010",1.363,
"SVK","SOCEXP","PRIV","PC_GDP","A","2011",1.108,
"SVK","SOCEXP","PRIV","PC_GDP","A","2012",1.249,
"SVK","SOCEXP","PRIV","PC_GDP","A","2013",1.096,
"SVK","SOCEXP","PRIV","PC_GDP","A","2014",1.013,
"SVK","SOCEXP","PRIV","PC_GDP","A","2015",1.041,
"SVK","SOCEXP","PRIV","PC_GDP","A","2016",1.032,
"SVK","SOCEXP","PRIV","PC_GDP","A","2017",1.023,
"SVK","SOCEXP","PRIV","PC_GDP","A","2018",0.958,
"SVK","SOCEXP","PRIV","PC_GDP","A","2019",0.985,
"SVK","SOCEXP","PUB","PC_GDP","A","1995",18.327,
"SVK","SOCEXP","PUB","PC_GDP","A","1996",17.938,
"SVK","SOCEXP","PUB","PC_GDP","A","1997",17.582,
"SVK","SOCEXP","PUB","PC_GDP","A","1998",17.706,
"SVK","SOCEXP","PUB","PC_GDP","A","1999",18.184,
"SVK","SOCEXP","PUB","PC_GDP","A","2000",17.517,
"SVK","SOCEXP","PUB","PC_GDP","A","2001",17.231,
"SVK","SOCEXP","PUB","PC_GDP","A","2002",17.389,
"SVK","SOCEXP","PUB","PC_GDP","A","2003",16.619,
"SVK","SOCEXP","PUB","PC_GDP","A","2004",15.899,
"SVK","SOCEXP","PUB","PC_GDP","A","2005",15.377,
"SVK","SOCEXP","PUB","PC_GDP","A","2006",15.06,
"SVK","SOCEXP","PUB","PC_GDP","A","2007",14.858,
"SVK","SOCEXP","PUB","PC_GDP","A","2008",14.935,
"SVK","SOCEXP","PUB","PC_GDP","A","2009",17.77,
"SVK","SOCEXP","PUB","PC_GDP","A","2010",17.372,
"SVK","SOCEXP","PUB","PC_GDP","A","2011",17.126,
"SVK","SOCEXP","PUB","PC_GDP","A","2012",17.325,
"SVK","SOCEXP","PUB","PC_GDP","A","2013",17.66,
"SVK","SOCEXP","PUB","PC_GDP","A","2014",17.746,
"SVK","SOCEXP","PUB","PC_GDP","A","2015",17.249,
"SVK","SOCEXP","PUB","PC_GDP","A","2016",17.625,
"SVK","SOCEXP","PUB","PC_GDP","A","2017",17.518,
"SVK","SOCEXP","PUB","PC_GDP","A","2018",17.177,
"SVK","SOCEXP","PUB","PC_GDP","A","2019",17.452,
"SVK","SOCEXP","PUB","PC_GDP","A","2020",19.769,
"SVK","SOCEXP","PUB","PC_GDP","A","2021",19.631,
"SVK","SOCEXP","PUB","PC_GDP","A","2022",19.057,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2001",15.927,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2003",15.537,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2005",13.838,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2007",13.877,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2009",16.788,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2011",15.893,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2013",16.404,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2015",15.919,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2017",16.17,
"SVK","SOCEXP","PUBNET","PC_GDP","A","2019",16.179,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2001",16.619,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2003",16.468,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2005",14.735,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2007",14.908,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2009",17.935,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2011",16.843,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2013",17.344,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2015",16.794,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2017",17.025,
"SVK","SOCEXP","TOTNET","PC_GDP","A","2019",16.995,
"SVK","SOCEXP","PUB","USD_CAP","A","1995",2533.799,
"SVK","SOCEXP","PUB","USD_CAP","A","1996",2639.138,
"SVK","SOCEXP","PUB","USD_CAP","A","1997",2735.031,
"SVK","SOCEXP","PUB","USD_CAP","A","1998",2862.758,
"SVK","SOCEXP","PUB","USD_CAP","A","1999",2934.271,
"SVK","SOCEXP","PUB","USD_CAP","A","2000",2856.948,
"SVK","SOCEXP","PUB","USD_CAP","A","2001",2913.118,
"SVK","SOCEXP","PUB","USD_CAP","A","2002",3072.863,
"SVK","SOCEXP","PUB","USD_CAP","A","2003",3097.898,
"SVK","SOCEXP","PUB","USD_CAP","A","2004",3118.343,
"SVK","SOCEXP","PUB","USD_CAP","A","2005",3213.075,
"SVK","SOCEXP","PUB","USD_CAP","A","2006",3411.538,
"SVK","SOCEXP","PUB","USD_CAP","A","2007",3726.621,
"SVK","SOCEXP","PUB","USD_CAP","A","2008",3947.821,
"SVK","SOCEXP","PUB","USD_CAP","A","2009",4431.259,
"SVK","SOCEXP","PUB","USD_CAP","A","2010",4594.334,
"SVK","SOCEXP","PUB","USD_CAP","A","2011",4676.082,
"SVK","SOCEXP","PUB","USD_CAP","A","2012",4787.352,
"SVK","SOCEXP","PUB","USD_CAP","A","2013",4905.799,
"SVK","SOCEXP","PUB","USD_CAP","A","2014",5058.854,
"SVK","SOCEXP","PUB","USD_CAP","A","2015",5170.135,
"SVK","SOCEXP","PUB","USD_CAP","A","2016",5376.459,
"SVK","SOCEXP","PUB","USD_CAP","A","2017",5495.221,
"SVK","SOCEXP","PUB","USD_CAP","A","2018",5584.867,
"SVK","SOCEXP","PUB","USD_CAP","A","2019",5814.411,
"ESP","SOCEXP","PRIV","PC_GDP","A","1980",0.195,
"ESP","SOCEXP","PRIV","PC_GDP","A","1981",0.211,
"ESP","SOCEXP","PRIV","PC_GDP","A","1982",0.213,
"ESP","SOCEXP","PRIV","PC_GDP","A","1983",0.22,
"ESP","SOCEXP","PRIV","PC_GDP","A","1984",0.218,
"ESP","SOCEXP","PRIV","PC_GDP","A","1985",0.223,
"ESP","SOCEXP","PRIV","PC_GDP","A","1986",0.233,
"ESP","SOCEXP","PRIV","PC_GDP","A","1987",0.235,
"ESP","SOCEXP","PRIV","PC_GDP","A","1988",0.448,
"ESP","SOCEXP","PRIV","PC_GDP","A","1989",0.454,
"ESP","SOCEXP","PRIV","PC_GDP","A","1990",0.235,
"ESP","SOCEXP","PRIV","PC_GDP","A","1991",0.213,
"ESP","SOCEXP","PRIV","PC_GDP","A","1992",0.234,
"ESP","SOCEXP","PRIV","PC_GDP","A","1993",0.261,
"ESP","SOCEXP","PRIV","PC_GDP","A","1994",0.255,
"ESP","SOCEXP","PRIV","PC_GDP","A","1995",0.264,
"ESP","SOCEXP","PRIV","PC_GDP","A","1996",0.285,
"ESP","SOCEXP","PRIV","PC_GDP","A","1997",0.284,
"ESP","SOCEXP","PRIV","PC_GDP","A","1998",0.285,
"ESP","SOCEXP","PRIV","PC_GDP","A","1999",0.291,
"ESP","SOCEXP","PRIV","PC_GDP","A","2000",0.294,
"ESP","SOCEXP","PRIV","PC_GDP","A","2001",0.279,
"ESP","SOCEXP","PRIV","PC_GDP","A","2002",0.297,
"ESP","SOCEXP","PRIV","PC_GDP","A","2003",0.487,
"ESP","SOCEXP","PRIV","PC_GDP","A","2004",0.497,
"ESP","SOCEXP","PRIV","PC_GDP","A","2005",0.517,
"ESP","SOCEXP","PRIV","PC_GDP","A","2006",0.538,
"ESP","SOCEXP","PRIV","PC_GDP","A","2007",0.551,
"ESP","SOCEXP","PRIV","PC_GDP","A","2008",0.509,
"ESP","SOCEXP","PRIV","PC_GDP","A","2009",0.538,
"ESP","SOCEXP","PRIV","PC_GDP","A","2010",1.229,
"ESP","SOCEXP","PRIV","PC_GDP","A","2011",1.255,
"ESP","SOCEXP","PRIV","PC_GDP","A","2012",1.275,
"ESP","SOCEXP","PRIV","PC_GDP","A","2013",1.268,
"ESP","SOCEXP","PRIV","PC_GDP","A","2014",1.279,
"ESP","SOCEXP","PRIV","PC_GDP","A","2015",1.234,
"ESP","SOCEXP","PRIV","PC_GDP","A","2016",1.239,
"ESP","SOCEXP","PRIV","PC_GDP","A","2017",1.277,
"ESP","SOCEXP","PRIV","PC_GDP","A","2018",1.332,
"ESP","SOCEXP","PRIV","PC_GDP","A","2019",1.292,
"ESP","SOCEXP","PUB","PC_GDP","A","1980",14.942,
"ESP","SOCEXP","PUB","PC_GDP","A","1981",16.042,
"ESP","SOCEXP","PUB","PC_GDP","A","1982",16.054,
"ESP","SOCEXP","PUB","PC_GDP","A","1983",16.782,
"ESP","SOCEXP","PUB","PC_GDP","A","1984",16.56,
"ESP","SOCEXP","PUB","PC_GDP","A","1985",17.086,
"ESP","SOCEXP","PUB","PC_GDP","A","1986",16.836,
"ESP","SOCEXP","PUB","PC_GDP","A","1987",16.718,
"ESP","SOCEXP","PUB","PC_GDP","A","1988",17.199,
"ESP","SOCEXP","PUB","PC_GDP","A","1989",17.313,
"ESP","SOCEXP","PUB","PC_GDP","A","1990",19.144,
"ESP","SOCEXP","PUB","PC_GDP","A","1991",19.876,
"ESP","SOCEXP","PUB","PC_GDP","A","1992",21.011,
"ESP","SOCEXP","PUB","PC_GDP","A","1993",22.256,
"ESP","SOCEXP","PUB","PC_GDP","A","1994",21.265,
"ESP","SOCEXP","PUB","PC_GDP","A","1995",20.631,
"ESP","SOCEXP","PUB","PC_GDP","A","1996",20.533,
"ESP","SOCEXP","PUB","PC_GDP","A","1997",19.964,
"ESP","SOCEXP","PUB","PC_GDP","A","1998",19.863,
"ESP","SOCEXP","PUB","PC_GDP","A","1999",19.737,
"ESP","SOCEXP","PUB","PC_GDP","A","2000",19.464,
"ESP","SOCEXP","PUB","PC_GDP","A","2001",19.091,
"ESP","SOCEXP","PUB","PC_GDP","A","2002",19.35,
"ESP","SOCEXP","PUB","PC_GDP","A","2003",19.989,
"ESP","SOCEXP","PUB","PC_GDP","A","2004",20.213,
"ESP","SOCEXP","PUB","PC_GDP","A","2005",20.475,
"ESP","SOCEXP","PUB","PC_GDP","A","2006",20.516,
"ESP","SOCEXP","PUB","PC_GDP","A","2007",20.897,
"ESP","SOCEXP","PUB","PC_GDP","A","2008",22.326,
"ESP","SOCEXP","PUB","PC_GDP","A","2009",25.613,
"ESP","SOCEXP","PUB","PC_GDP","A","2010",24.902,
"ESP","SOCEXP","PUB","PC_GDP","A","2011",25.541,
"ESP","SOCEXP","PUB","PC_GDP","A","2012",25.55,
"ESP","SOCEXP","PUB","PC_GDP","A","2013",25.705,
"ESP","SOCEXP","PUB","PC_GDP","A","2014",25.373,
"ESP","SOCEXP","PUB","PC_GDP","A","2015",24.707,
"ESP","SOCEXP","PUB","PC_GDP","A","2016",24.245,
"ESP","SOCEXP","PUB","PC_GDP","A","2017",23.927,
"ESP","SOCEXP","PUB","PC_GDP","A","2018",24.034,
"ESP","SOCEXP","PUB","PC_GDP","A","2019",24.647,
"ESP","SOCEXP","PUB","PC_GDP","A","2020",31.184,
"ESP","SOCEXP","PUB","PC_GDP","A","2021",29.538,
"ESP","SOCEXP","PUB","PC_GDP","A","2022",28.086,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2001",16.432,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2003",17.386,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2005",17.818,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2007",18.338,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2009",23.868,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2011",23.211,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2013",22.9,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2015",22.006,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2017",21.316,
"ESP","SOCEXP","PUBNET","PC_GDP","A","2019",22.064,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2001",16.711,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2003",17.873,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2005",18.335,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2007",18.89,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2009",24.406,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2011",24.329,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2013",24.026,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2015",23.105,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2017",22.454,
"ESP","SOCEXP","TOTNET","PC_GDP","A","2019",23.233,
"ESP","SOCEXP","PUB","USD_CAP","A","1980",2945.017,
"ESP","SOCEXP","PUB","USD_CAP","A","1981",3138.153,
"ESP","SOCEXP","PUB","USD_CAP","A","1982",3162.722,
"ESP","SOCEXP","PUB","USD_CAP","A","1983",3348.964,
"ESP","SOCEXP","PUB","USD_CAP","A","1984",3349.768,
"ESP","SOCEXP","PUB","USD_CAP","A","1985",3523.588,
"ESP","SOCEXP","PUB","USD_CAP","A","1986",3574.026,
"ESP","SOCEXP","PUB","USD_CAP","A","1987",3736.537,
"ESP","SOCEXP","PUB","USD_CAP","A","1988",4031.143,
"ESP","SOCEXP","PUB","USD_CAP","A","1989",4245.506,
"ESP","SOCEXP","PUB","USD_CAP","A","1990",4864.436,
"ESP","SOCEXP","PUB","USD_CAP","A","1991",5169.958,
"ESP","SOCEXP","PUB","USD_CAP","A","1992",5503.245,
"ESP","SOCEXP","PUB","USD_CAP","A","1993",5756.518,
"ESP","SOCEXP","PUB","USD_CAP","A","1994",5621.167,
"ESP","SOCEXP","PUB","USD_CAP","A","1995",5595.933,
"ESP","SOCEXP","PUB","USD_CAP","A","1996",5693.7,
"ESP","SOCEXP","PUB","USD_CAP","A","1997",5717.273,
"ESP","SOCEXP","PUB","USD_CAP","A","1998",5913.926,
"ESP","SOCEXP","PUB","USD_CAP","A","1999",6116.626,
"ESP","SOCEXP","PUB","USD_CAP","A","2000",6319.518,
"ESP","SOCEXP","PUB","USD_CAP","A","2001",6408.701,
"ESP","SOCEXP","PUB","USD_CAP","A","2002",6567.083,
"ESP","SOCEXP","PUB","USD_CAP","A","2003",6858.26,
"ESP","SOCEXP","PUB","USD_CAP","A","2004",7041.398,
"ESP","SOCEXP","PUB","USD_CAP","A","2005",7257.01,
"ESP","SOCEXP","PUB","USD_CAP","A","2006",7450.676,
"ESP","SOCEXP","PUB","USD_CAP","A","2007",7710.494,
"ESP","SOCEXP","PUB","USD_CAP","A","2008",8175.744,
"ESP","SOCEXP","PUB","USD_CAP","A","2009",8951.845,
"ESP","SOCEXP","PUB","USD_CAP","A","2010",8680.805,
"ESP","SOCEXP","PUB","USD_CAP","A","2011",8798.268,
"ESP","SOCEXP","PUB","USD_CAP","A","2012",8535.549,
"ESP","SOCEXP","PUB","USD_CAP","A","2013",8495.25,
"ESP","SOCEXP","PUB","USD_CAP","A","2014",8526.889,
"ESP","SOCEXP","PUB","USD_CAP","A","2015",8630.125,
"ESP","SOCEXP","PUB","USD_CAP","A","2016",8717.724,
"ESP","SOCEXP","PUB","USD_CAP","A","2017",8843.54,
"ESP","SOCEXP","PUB","USD_CAP","A","2018",9048.409,
"ESP","SOCEXP","PUB","USD_CAP","A","2019",9396.975,
"SWE","SOCEXP","PRIV","PC_GDP","A","1980",1.057,
"SWE","SOCEXP","PRIV","PC_GDP","A","1981",1.071,
"SWE","SOCEXP","PRIV","PC_GDP","A","1982",1.116,
"SWE","SOCEXP","PRIV","PC_GDP","A","1983",1.105,
"SWE","SOCEXP","PRIV","PC_GDP","A","1984",1.087,
"SWE","SOCEXP","PRIV","PC_GDP","A","1985",1.063,
"SWE","SOCEXP","PRIV","PC_GDP","A","1986",1.061,
"SWE","SOCEXP","PRIV","PC_GDP","A","1987",1.216,
"SWE","SOCEXP","PRIV","PC_GDP","A","1988",1.202,
"SWE","SOCEXP","PRIV","PC_GDP","A","1989",1.194,
"SWE","SOCEXP","PRIV","PC_GDP","A","1990",1.14,
"SWE","SOCEXP","PRIV","PC_GDP","A","1991",1.552,
"SWE","SOCEXP","PRIV","PC_GDP","A","1992",1.412,
"SWE","SOCEXP","PRIV","PC_GDP","A","1993",2.907,
"SWE","SOCEXP","PRIV","PC_GDP","A","1994",2.611,
"SWE","SOCEXP","PRIV","PC_GDP","A","1995",2.423,
"SWE","SOCEXP","PRIV","PC_GDP","A","1996",2.352,
"SWE","SOCEXP","PRIV","PC_GDP","A","1997",2.454,
"SWE","SOCEXP","PRIV","PC_GDP","A","1998",2.484,
"SWE","SOCEXP","PRIV","PC_GDP","A","1999",2.497,
"SWE","SOCEXP","PRIV","PC_GDP","A","2000",2.426,
"SWE","SOCEXP","PRIV","PC_GDP","A","2001",2.554,
"SWE","SOCEXP","PRIV","PC_GDP","A","2002",2.683,
"SWE","SOCEXP","PRIV","PC_GDP","A","2003",2.654,
"SWE","SOCEXP","PRIV","PC_GDP","A","2004",2.576,
"SWE","SOCEXP","PRIV","PC_GDP","A","2005",2.706,
"SWE","SOCEXP","PRIV","PC_GDP","A","2006",2.661,
"SWE","SOCEXP","PRIV","PC_GDP","A","2007",2.66,
"SWE","SOCEXP","PRIV","PC_GDP","A","2008",3.038,
"SWE","SOCEXP","PRIV","PC_GDP","A","2009",3.303,
"SWE","SOCEXP","PRIV","PC_GDP","A","2010",3.217,
"SWE","SOCEXP","PRIV","PC_GDP","A","2011",3.516,
"SWE","SOCEXP","PRIV","PC_GDP","A","2012",3.674,
"SWE","SOCEXP","PRIV","PC_GDP","A","2013",3.844,
"SWE","SOCEXP","PRIV","PC_GDP","A","2014",3.784,
"SWE","SOCEXP","PRIV","PC_GDP","A","2015",3.815,
"SWE","SOCEXP","PRIV","PC_GDP","A","2016",3.783,
"SWE","SOCEXP","PRIV","PC_GDP","A","2017",3.775,
"SWE","SOCEXP","PRIV","PC_GDP","A","2018",3.678,
"SWE","SOCEXP","PRIV","PC_GDP","A","2019",3.573,
"SWE","SOCEXP","PUB","PC_GDP","A","1980",24.494,
"SWE","SOCEXP","PUB","PC_GDP","A","1981",25.192,
"SWE","SOCEXP","PUB","PC_GDP","A","1982",25.126,
"SWE","SOCEXP","PUB","PC_GDP","A","1983",25.422,
"SWE","SOCEXP","PUB","PC_GDP","A","1984",24.652,
"SWE","SOCEXP","PUB","PC_GDP","A","1985",26.587,
"SWE","SOCEXP","PUB","PC_GDP","A","1986",26.709,
"SWE","SOCEXP","PUB","PC_GDP","A","1987",26.929,
"SWE","SOCEXP","PUB","PC_GDP","A","1988",27.376,
"SWE","SOCEXP","PUB","PC_GDP","A","1989",26.804,
"SWE","SOCEXP","PUB","PC_GDP","A","1990",26.853,
"SWE","SOCEXP","PUB","PC_GDP","A","1991",28.66,
"SWE","SOCEXP","PUB","PC_GDP","A","1992",32.205,
"SWE","SOCEXP","PUB","PC_GDP","A","1993",33.696,
"SWE","SOCEXP","PUB","PC_GDP","A","1994",32.517,
"SWE","SOCEXP","PUB","PC_GDP","A","1995",30.189,
"SWE","SOCEXP","PUB","PC_GDP","A","1996",29.717,
"SWE","SOCEXP","PUB","PC_GDP","A","1997",28.472,
"SWE","SOCEXP","PUB","PC_GDP","A","1998",28.172,
"SWE","SOCEXP","PUB","PC_GDP","A","1999",27.65,
"SWE","SOCEXP","PUB","PC_GDP","A","2000",26.427,
"SWE","SOCEXP","PUB","PC_GDP","A","2001",26.547,
"SWE","SOCEXP","PUB","PC_GDP","A","2002",27.209,
"SWE","SOCEXP","PUB","PC_GDP","A","2003",27.922,
"SWE","SOCEXP","PUB","PC_GDP","A","2004",27.426,
"SWE","SOCEXP","PUB","PC_GDP","A","2005",27.103,
"SWE","SOCEXP","PUB","PC_GDP","A","2006",26.408,
"SWE","SOCEXP","PUB","PC_GDP","A","2007",25.328,
"SWE","SOCEXP","PUB","PC_GDP","A","2008",25.366,
"SWE","SOCEXP","PUB","PC_GDP","A","2009",27.21,
"SWE","SOCEXP","PUB","PC_GDP","A","2010",25.849,
"SWE","SOCEXP","PUB","PC_GDP","A","2011",25.276,
"SWE","SOCEXP","PUB","PC_GDP","A","2012",26.276,
"SWE","SOCEXP","PUB","PC_GDP","A","2013",26.948,
"SWE","SOCEXP","PUB","PC_GDP","A","2014",26.587,
"SWE","SOCEXP","PUB","PC_GDP","A","2015",26.107,
"SWE","SOCEXP","PUB","PC_GDP","A","2016",26.527,
"SWE","SOCEXP","PUB","PC_GDP","A","2017",25.859,
"SWE","SOCEXP","PUB","PC_GDP","A","2018",25.633,
"SWE","SOCEXP","PUB","PC_GDP","A","2019",25.072,
"SWE","SOCEXP","PUB","PC_GDP","A","2020",25.855,
"SWE","SOCEXP","PUB","PC_GDP","A","2021",24.9,
"SWE","SOCEXP","PUB","PC_GDP","A","2022",23.671,
"SWE","SOCEXP","PUBNET","PC_GDP","A","1993",26.747,
"SWE","SOCEXP","PUBNET","PC_GDP","A","1995",23.518,
"SWE","SOCEXP","PUBNET","PC_GDP","A","1997",22.356,
"SWE","SOCEXP","PUBNET","PC_GDP","A","1999",21.788,
"SWE","SOCEXP","PUBNET","PC_GDP","A","2001",21.258,
"SWE","SOCEXP","PUBNET","PC_GDP","A","2003",22.03,
"SWE","SOCEXP","PUBNET","PC_GDP","A","2005",21.405,
"SWE","SOCEXP","PUBNET","PC_GDP","A","2007",20.357,
"SWE","SOCEXP","PUBNET","PC_GDP","A","2009",22.145,
"SWE","SOCEXP","PUBNET","PC_GDP","A","2011",21.029,
"SWE","SOCEXP","PUBNET","PC_GDP","A","2013",22.416,
"SWE","SOCEXP","PUBNET","PC_GDP","A","2015",21.904,
"SWE","SOCEXP","PUBNET","PC_GDP","A","2017",21.638,
"SWE","SOCEXP","PUBNET","PC_GDP","A","2019",21.078,
"SWE","SOCEXP","TOTNET","PC_GDP","A","1993",28.461,
